VARIABLES="X","Y","Z","CP","CFX","CFY","CFZ", "X/C"
ZONE, t="CFL3D, SA-neg, L1, Struct, OM6,  eta=0.20"
3.820624948E-01  2.952035964E-01  4.149469361E-02  -4.873869121E-01  3.289736342E-03  -6.372789358E-05  1.473665179E-04  2.319263220E-01
3.943404853E-01  2.952035964E-01  4.201056063E-02  -4.913060665E-01  3.279221011E-03  -6.709592708E-05  1.331590611E-04  2.453816086E-01
4.071151614E-01  2.952035964E-01  4.249364883E-02  -4.964806139E-01  3.271810943E-03  -7.146749704E-05  1.189693721E-04  2.593812048E-01
4.203786850E-01  2.952035964E-01  4.293831438E-02  -5.029881597E-01  3.267309396E-03  -7.680217095E-05  1.045930694E-04  2.739165127E-01
4.341193736E-01  2.952035964E-01  4.333834350E-02  -5.108573437E-01  3.265504027E-03  -8.303149662E-05  8.985134627E-05  2.889747620E-01
4.483218193E-01  2.952035964E-01  4.368675500E-02  -5.201204419E-01  3.266113112E-03  -9.006899927E-05  7.454552542E-05  3.045390248E-01
4.629664719E-01  2.952035964E-01  4.397583008E-02  -5.307314396E-01  3.268502653E-03  -9.766919538E-05  5.848275759E-05  3.205879033E-01
4.780296981E-01  2.952035964E-01  4.419720918E-02  -5.425561070E-01  3.271878231E-03  -1.055093526E-04  4.153124974E-05  3.370954990E-01
4.934839010E-01  2.952035964E-01  4.434238002E-02  -5.554192066E-01  3.275614465E-03  -1.133239639E-04  2.364018292E-05  3.540315628E-01
5.092974305E-01  2.952035964E-01  4.440291598E-02  -5.691532493E-01  3.279196564E-03  -1.208891335E-04  4.798609098E-06  3.713614047E-01
5.254349709E-01  2.952035964E-01  4.437070340E-02  -5.835325718E-01  3.281758167E-03  -1.278382406E-04  -1.495985271E-05  3.890463114E-01
5.418574214E-01  2.952035964E-01  4.423829168E-02  -5.981981158E-01  3.282166552E-03  -1.336714486E-04  -3.547224696E-05  4.070434570E-01
5.585227609E-01  2.952035964E-01  4.399986193E-02  -6.127642989E-01  3.279919503E-03  -1.381016045E-04  -5.644092380E-05  4.253067672E-01
5.753858685E-01  2.952035964E-01  4.365165904E-02  -6.269971132E-01  3.275080584E-03  -1.411766571E-04  -7.762366295E-05  4.437868297E-01
5.923995376E-01  2.952035964E-01  4.319127277E-02  -6.406454444E-01  3.266957821E-03  -1.424813963E-04  -9.872367082E-05  4.624318779E-01
6.095145941E-01  2.952035964E-01  4.261894152E-02  -6.532130241E-01  3.254241077E-03  -1.416948217E-04  -1.192709242E-04  4.811880589E-01
6.438466311E-01  2.952035964E-01  4.115314409E-02  -6.742348671E-01  3.218038939E-03  -1.337225840E-04  -1.572555047E-04  5.188120604E-01
6.609616876E-01  2.952035964E-01  4.027291760E-02  -6.816071272E-01  3.192137461E-03  -1.279862772E-04  -1.739540749E-04  5.375682116E-01
6.779752970E-01  2.952035964E-01  3.930662200E-02  -6.878888607E-01  3.175290069E-03  -1.202888452E-04  -1.896011818E-04  5.562132001E-01
6.948384047E-01  2.952035964E-01  3.826542944E-02  -6.935687661E-01  3.148143413E-03  -1.122868853E-04  -2.029687603E-04  5.746932626E-01
7.115038037E-01  2.952035964E-01  3.716167063E-02  -6.832641363E-01  3.066491336E-03  -9.372616478E-05  -2.106996108E-04  5.929566622E-01
7.279262543E-01  2.952035964E-01  3.600794449E-02  -6.345905662E-01  2.580738626E-03  -3.057985168E-06  -1.859630283E-04  6.109538078E-01
7.440637350E-01  2.952035964E-01  3.481661156E-02  -4.774994552E-01  1.568624633E-03  8.909928874E-05  -1.166488873E-04  6.286386847E-01
7.598773241E-01  2.952035964E-01  3.359946236E-02  -2.799036801E-01  9.233260062E-04  1.349334343E-04  -6.973314885E-05  6.459685564E-01
7.753314972E-01  2.952035964E-01  3.236736730E-02  -1.959761828E-01  9.839525446E-04  1.497360354E-04  -7.660045958E-05  6.629045606E-01
7.903947234E-01  2.952035964E-01  3.112982772E-02  -1.767271608E-01  1.141550019E-03  1.314229594E-04  -9.223951201E-05  6.794121861E-01
8.050393462E-01  2.952035964E-01  2.989491448E-02  -1.544782668E-01  1.218773541E-03  1.233522635E-04  -1.012653083E-04  6.954610348E-01
8.192418218E-01  2.952035964E-01  2.866931446E-02  -1.366293430E-01  1.282629441E-03  1.177816812E-04  -1.091906961E-04  7.110252976E-01
8.329825401E-01  2.952035964E-01  2.745838463E-02  -1.216010749E-01  1.328138984E-03  1.134298218E-04  -1.155654827E-04  7.260835767E-01
8.462460041E-01  2.952035964E-01  2.626624890E-02  -1.076496840E-01  1.357748639E-03  1.108309225E-04  -1.205559747E-04  7.406188250E-01
8.590207100E-01  2.952035964E-01  2.509596758E-02  -9.442423284E-02  1.375560649E-03  1.093879109E-04  -1.245242456E-04  7.546184659E-01
8.712987304E-01  2.952035964E-01  2.394983545E-02  -8.160912991E-02  1.383906463E-03  1.090295336E-04  -1.276647381E-04  7.680737972E-01
8.830756545E-01  2.952035964E-01  2.282964438E-02  -6.906299293E-02  1.384597272E-03  1.096063279E-04  -1.301312877E-04  7.809799910E-01
8.943505883E-01  2.952035964E-01  2.173669264E-02  -5.667092279E-02  1.378859743E-03  1.110591038E-04  -1.320189767E-04  7.933360338E-01
9.051252007E-01  2.952035964E-01  2.067203820E-02  -4.436670989E-02  1.367635210E-03  1.133199694E-04  -1.333892287E-04  8.051437736E-01
9.154043198E-01  2.952035964E-01  1.963649876E-02  -3.210557625E-02  1.351651154E-03  1.163251945E-04  -1.342712349E-04  8.164085150E-01
9.251949191E-01  2.952035964E-01  1.863091439E-02  -1.986652426E-02  1.331583480E-03  1.199892868E-04  -1.346760109E-04  8.271378875E-01
9.345061183E-01  2.952035964E-01  1.765614748E-02  -7.658262271E-03  1.308068400E-03  1.242119033E-04  -1.346188510E-04  8.373419046E-01
9.433488846E-01  2.952035964E-01  1.671299711E-02  4.498218186E-03  1.281682635E-03  1.288934582E-04  -1.341156603E-04  8.470326066E-01
9.517357945E-01  2.952035964E-01  1.580223441E-02  1.656940952E-02  1.252948539E-03  1.339354203E-04  -1.331879757E-04  8.562237024E-01
9.596804380E-01  2.952035964E-01  1.492446754E-02  2.851876058E-02  1.222357736E-03  1.392407721E-04  -1.318542490E-04  8.649301529E-01
9.671976566E-01  2.952035964E-01  1.408033259E-02  4.030340910E-02  1.190427574E-03  1.447050017E-04  -1.301403536E-04  8.731681705E-01
9.743029475E-01  2.952035964E-01  1.327032037E-02  5.186839029E-02  1.157603459E-03  1.502367377E-04  -1.280899451E-04  8.809547424E-01
9.810123444E-01  2.952035964E-01  1.249468047E-02  6.317409128E-02  1.124288188E-03  1.557586802E-04  -1.257360855E-04  8.883074522E-01
9.873422980E-01  2.952035964E-01  1.175365783E-02  7.417161763E-02  1.090897247E-03  1.611888729E-04  -1.231197093E-04  8.952444196E-01
9.933094382E-01  2.952035964E-01  1.104726270E-02  8.482308686E-02  1.057894668E-03  1.664445736E-04  -1.203143984E-04  9.017837048E-01
9.989302754E-01  2.952035964E-01  1.037524827E-02  9.507691860E-02  1.025672536E-03  1.714452228E-04  -1.173817582E-04  9.079434872E-01
1.009199381E+00  2.952035964E-01  9.132671170E-03  1.143054292E-01  9.629807901E-04  1.808637026E-04  -1.111271340E-04  9.191972613E-01
1.013880014E+00  2.952035964E-01  8.560790680E-03  1.233360618E-01  9.329388267E-04  1.852470741E-04  -1.078827627E-04  9.243267179E-01
1.018278956E+00  2.952035964E-01  8.020858280E-03  1.319205910E-01  9.043273749E-04  1.892963191E-04  -1.046536563E-04  9.291474819E-01
1.022411346E+00  2.952035964E-01  7.511914242E-03  1.400497705E-01  8.771136636E-04  1.930451253E-04  -1.014767986E-04  9.336761236E-01
1.026292086E+00  2.952035964E-01  7.032763679E-03  1.477363706E-01  8.511722554E-04  1.965357369E-04  -9.837668767E-05  9.379289746E-01
1.029935002E+00  2.952035964E-01  6.582069676E-03  1.549984217E-01  8.263493073E-04  1.998023217E-04  -9.535138815E-05  9.419211745E-01
1.033354163E+00  2.952035964E-01  6.158521865E-03  1.618629992E-01  8.027049480E-04  2.028363961E-04  -9.236791811E-05  9.456681609E-01
1.036562204E+00  2.952035964E-01  5.761212669E-03  1.683337688E-01  7.806112408E-04  2.055710211E-04  -8.943118155E-05  9.491838217E-01
1.039571762E+00  2.952035964E-01  5.389268510E-03  1.743930429E-01  7.603587001E-04  2.079675614E-04  -8.661157335E-05  9.524819851E-01
1.042394638E+00  2.952035964E-01  5.041525699E-03  1.800334603E-01  7.417430170E-04  2.100878773E-04  -8.399357466E-05  9.555755258E-01
1.045042157E+00  2.952035964E-01  4.716254305E-03  1.852899790E-01  7.242121501E-04  2.120558493E-04  -8.159052959E-05  9.584769011E-01
1.047525048E+00  2.952035964E-01  4.411745816E-03  1.902221441E-01  7.074118475E-04  2.139430435E-04  -7.935772010E-05  9.611978531E-01
1.049853206E+00  2.952035964E-01  4.126465414E-03  1.948649883E-01  6.912353565E-04  2.157544950E-04  -7.726520562E-05  9.637492895E-01
1.052036405E+00  2.952035964E-01  3.859031945E-03  1.992452294E-01  6.756095099E-04  2.174933034E-04  -7.529016875E-05  9.661418200E-01
1.054083586E+00  2.952035964E-01  3.608193947E-03  2.033838779E-01  6.604837836E-04  2.191625681E-04  -7.341505261E-05  9.683852792E-01
1.056003213E+00  2.952035964E-01  3.372812876E-03  2.072993070E-01  6.458239513E-04  2.207647194E-04  -7.162641123E-05  9.704889655E-01
1.057803512E+00  2.952035964E-01  3.151849611E-03  2.110068351E-01  6.316054496E-04  2.223018091E-04  -6.991365808E-05  9.724618793E-01
1.059491634E+00  2.952035964E-01  2.944350475E-03  2.145196199E-01  6.178090116E-04  2.237758308E-04  -6.826831668E-05  9.743118882E-01
1.061074853E+00  2.952035964E-01  2.749439096E-03  2.178502083E-01  6.044180482E-04  2.251888800E-04  -6.668340211E-05  9.760469198E-01
1.062559843E+00  2.952035964E-01  2.566307085E-03  2.210093290E-01  5.914169597E-04  2.265432995E-04  -6.515302084E-05  9.776743054E-01
1.063952804E+00  2.952035964E-01  2.394206822E-03  2.240066677E-01  5.787901464E-04  2.278416796E-04  -6.367210881E-05  9.792008400E-01
1.065259337E+00  2.952035964E-01  2.232445637E-03  2.268520296E-01  5.665216595E-04  2.290867997E-04  -6.223620585E-05  9.806326628E-01
1.066485167E+00  2.952035964E-01  2.080379985E-03  2.295538038E-01  5.545948516E-04  2.302816138E-04  -6.084132110E-05  9.819760323E-01
1.067635179E+00  2.952035964E-01  1.937413006E-03  2.321203649E-01  5.429924349E-04  2.314291487E-04  -5.948380567E-05  9.832363129E-01
1.068714142E+00  2.952035964E-01  1.802988001E-03  2.345591486E-01  5.316954921E-04  2.325326204E-04  -5.816017074E-05  9.844186902E-01
1.069726825E+00  2.952035964E-01  1.676586573E-03  2.368773520E-01  5.206838250E-04  2.335955360E-04  -5.686706936E-05  9.855284691E-01
1.070677042E+00  2.952035964E-01  1.557725482E-03  2.390819341E-01  5.099344417E-04  2.346218826E-04  -5.560100180E-05  9.865698218E-01
1.071568727E+00  2.952035964E-01  1.445953967E-03  2.411792576E-01  4.994363408E-04  2.356155892E-04  -5.436015999E-05  9.875470400E-01
1.072405577E+00  2.952035964E-01  1.340851304E-03  2.431748658E-01  4.891985445E-04  2.365747787E-04  -5.314560622E-05  9.884641171E-01
1.073190928E+00  2.952035964E-01  1.242024591E-03  2.450758070E-01  4.793140688E-04  2.374809410E-04  -5.196971688E-05  9.893247485E-01
1.073927879E+00  2.952035964E-01  1.149106887E-03  2.468808144E-01  4.698486300E-04  2.382910170E-04  -5.084248187E-05  9.901323915E-01
1.075268507E+00  2.952035964E-01  9.796507657E-04  2.502083778E-01  4.509627179E-04  2.398137294E-04  -4.857498425E-05  9.916015267E-01
1.075877309E+00  2.952035964E-01  9.024937754E-04  2.517669499E-01  4.413759743E-04  2.406562853E-04  -4.740922304E-05  9.922687411E-01
1.076448321E+00  2.952035964E-01  8.300055051E-04  2.532589734E-01  4.319189757E-04  2.415069757E-04  -4.625253496E-05  9.928944707E-01
1.076983809E+00  2.952035964E-01  7.619257085E-04  2.546857595E-01  4.225639568E-04  2.423500264E-04  -4.510222789E-05  9.934813380E-01
1.077485800E+00  2.952035964E-01  6.980113685E-04  2.560510337E-01  4.132698232E-04  2.431840549E-04  -4.395341966E-05  9.940314293E-01
1.077956080E+00  2.952035964E-01  6.380359409E-04  2.573574185E-01  4.040119238E-04  2.440094977E-04  -4.280267603E-05  9.945468307E-01
1.078396559E+00  2.952035964E-01  5.817895290E-04  2.586081922E-01  3.947767254E-04  2.448281157E-04  -4.164627899E-05  9.950295687E-01
1.078809023E+00  2.952035964E-01  5.290808622E-04  2.598057091E-01  3.855677496E-04  2.456378425E-04  -4.048362462E-05  9.954815507E-01
1.079194665E+00  2.952035964E-01  4.797309812E-04  2.609517872E-01  3.763792920E-04  2.464368299E-04  -3.931515312E-05  9.959042072E-01
1.079555154E+00  2.952035964E-01  4.335716949E-04  2.620478272E-01  3.671972663E-04  2.472252818E-04  -3.814045704E-05  9.962992072E-01
1.079891682E+00  2.952035964E-01  3.904454352E-04  2.630960941E-01  3.580114280E-04  2.480028488E-04  -3.695941632E-05  9.966680408E-01
1.080205560E+00  2.952035964E-01  3.502048203E-04  2.640979886E-01  3.488169750E-04  2.487686870E-04  -3.577244934E-05  9.970120192E-01
1.080497861E+00  2.952035964E-01  3.127122181E-04  2.650543153E-01  3.396168759E-04  2.495209628E-04  -3.458088031E-05  9.973323345E-01
1.080769539E+00  2.952035964E-01  2.778397175E-04  2.659661770E-01  3.304256243E-04  2.502566495E-04  -3.338740498E-05  9.976300597E-01
1.081021786E+00  2.952035964E-01  2.454684000E-04  2.668339610E-01  3.212756710E-04  2.509711485E-04  -3.219699647E-05  9.979065061E-01
1.081255198E+00  2.952035964E-01  2.154881076E-04  2.676574588E-01  3.122282506E-04  2.516575332E-04  -3.101830953E-05  9.981622696E-01
1.081470728E+00  2.952035964E-01  1.877971517E-04  2.684362829E-01  3.033893299E-04  2.523051226E-04  -2.986579420E-05  9.983984828E-01
1.081669211E+00  2.952035964E-01  1.623018470E-04  2.691685855E-01  2.949299233E-04  2.528979967E-04  -2.876239705E-05  9.986159801E-01
1.081851244E+00  2.952035964E-01  1.389161771E-04  2.698521018E-01  2.871065226E-04  2.534141531E-04  -2.774219502E-05  9.988154769E-01
1.082017541E+00  2.952035964E-01  1.175615107E-04  2.704818845E-01  2.802817035E-04  2.538298431E-04  -2.685293293E-05  9.989977479E-01
1.082168460E+00  2.952035964E-01  9.816630336E-05  2.710510194E-01  2.749353007E-04  2.541395661E-04  -2.615671292E-05  9.991630912E-01
1.082304597E+00  2.952035964E-01  8.066574082E-05  2.715505362E-01  2.717371099E-04  2.544065937E-04  -2.573752681E-05  9.993123412E-01
1.082426429E+00  2.952035964E-01  6.500157178E-05  2.719674110E-01  2.716660383E-04  2.548691991E-04  -2.571274854E-05  9.994457960E-01
1.082534432E+00  2.952035964E-01  5.112177678E-05  2.722941339E-01  2.768745471E-04  2.561108849E-04  -2.633809345E-05  9.995641708E-01
1.082628965E+00  2.952035964E-01  3.898041177E-05  2.725117207E-01  2.917898528E-04  2.589498181E-04  -2.815314838E-05  9.996677637E-01
1.082710266E+00  2.952035964E-01  2.853740079E-05  2.726283371E-01  3.289803572E-04  2.648144145E-04  -3.272184404E-05  9.997568727E-01
1.082778454E+00  2.952035964E-01  1.975833766E-05  2.725734413E-01  4.151869798E-04  2.699334873E-04  -4.361747779E-05  9.998316169E-01
1.082834005E+00  2.952035964E-01  1.261437592E-05  2.723412514E-01  6.240754738E-04  2.736990282E-04  -7.033044676E-05  9.998924732E-01
1.082877159E+00  2.952035964E-01  7.082071988E-06  2.711488605E-01  1.046163030E-03  2.204606135E-04  -1.265046158E-04  9.999397993E-01
1.082907796E+00  2.952035964E-01  3.143305094E-06  2.708242834E-01  2.261224203E-03  7.598760567E-05  -2.878955274E-04  9.999733567E-01
1.082926035E+00  2.952035964E-01  7.851846249E-07  2.602715194E-01  4.259508569E-03  -3.739609965E-04  -5.609859363E-04  9.999933243E-01
